M_BH,M_sph,R_e,sSFR
6.900893,10.212183,-0.4235029,-9.936173
6.0178075,9.813551,-0.64889604,-9.894366
7.8535786,10.09662,-0.1373898,-10.481106
8.023875,9.842434,0.6509811,-11.607959
6.974334,9.961425,0.28787675,-9.967972
7.2641797,9.799928,-0.46426278,-9.757532
6.889492,9.449247,-0.4062594,-9.7717085
7.02842,9.805361,0.31137958,-9.435266
6.812416,10.235718,-0.2443403,-9.920471
6.4684663,10.114234,-0.048272807,-9.916298
6.8426547,9.751989,-0.14974494,-10.038051
6.6301017,9.676514,-0.04522791,-10.119473
7.0210047,10.702798,-0.14782046,-9.845035
6.43958,10.443278,0.041891113,-10.105686
6.8334246,10.0087595,-0.14240742,-9.744791
6.8220663,9.714341,-0.80813813,-10.224126
8.519022,11.075004,0.52160966,-12.393618
7.6159015,10.034266,0.23290929,-10.723023
6.34123,9.523821,-0.34012148,-9.834848
6.699769,10.132794,-0.32383287,-10.027824
7.30513,9.571151,0.16498208,-9.931219
6.7426825,9.947365,0.12884049,-10.09828
7.2794642,9.630017,-0.10586,-9.679001
7.392302,10.753065,0.22056213,-9.960488
7.9504404,10.240828,0.21716423,-11.117551
6.5610094,10.226508,-0.1834866,-10.042059
7.7147784,10.510725,0.23539764,-10.226405
6.848317,9.775638,-0.17306003,-9.537674
6.5555663,10.411939,-0.053876646,-10.060347
7.2615695,9.56372,0.16731213,-9.900256
6.545813,9.713603,-0.2118373,-9.693859
6.1001196,9.508378,-0.24168678,-9.893799
6.270212,9.920491,-0.24024586,-9.958997
8.161101,10.027918,0.843096,-11.614421
7.3313627,10.418717,0.22713089,-9.89388
6.9263773,9.151931,-0.12884746,-9.68003
6.624487,8.943568,-0.35404032,-9.806714
6.662119,10.011012,-0.45721638,-10.194458
5.815652,9.849775,-0.29414245,-10.14753
6.4311023,9.938064,-0.7446577,-10.086605
7.1832585,10.770519,0.21205394,-9.958939
7.519414,10.355632,-0.040086746,-9.930628
7.4911556,9.868382,-0.33573076,-9.8021965
7.224375,9.5733,0.00039546104,-10.0288315
6.769431,9.894982,-0.4546618,-10.219124
7.721835,10.672929,-0.5372878,-9.999022
6.314429,10.30596,-0.061845057,-10.060231
6.7458286,10.602966,-0.05013727,-10.02161
7.264363,10.270086,0.19246513,-10.071335
7.8734255,10.88945,0.13890426,-10.207458
8.130558,10.741634,0.37231338,-11.388215
7.9263463,9.949028,0.6613387,-11.362932
7.807055,10.120651,0.28136948,-10.512643
7.4969645,9.602605,0.40162265,-9.971496
7.21706,9.688784,0.035693113,-9.858356
6.985726,10.191815,0.13912505,-9.843437
6.413365,9.579197,-0.26172757,-10.192635
6.7720923,9.7266245,-0.74029493,-10.052276
7.461684,9.900739,0.29635498,-9.4456215
7.5365486,10.578383,-0.082948364,-9.785966
7.1820583,10.425041,0.1464339,-9.864253
7.329748,10.340701,0.13188317,-9.903156
6.579426,10.034657,-0.5544583,-9.808928
6.8653574,9.961936,0.17293906,-9.66027
7.16026,9.832456,0.11582254,-9.4952345
7.6165457,9.7800045,0.14737187,-9.772894
6.7946644,10.133978,-0.16816366,-10.408626
7.778727,10.314169,-0.025502408,-10.115053
7.3311005,10.41534,0.1861491,-9.815047
7.7099366,10.153738,0.3205939,-10.337514
7.033242,9.943745,0.024842285,-9.445019
7.5439477,9.9392605,0.11815789,-9.954963
6.8516054,9.530263,-0.072969005,-9.824303
7.211699,10.238652,0.045823578,-10.121538
6.4513917,10.349348,-0.73138714,-10.3198805
6.856192,9.876813,0.02091273,-10.169305
7.4505982,10.154662,0.12028327,-9.945197
6.5929804,10.264285,-0.060975,-10.001167
6.790667,10.070503,-0.02465145,-10.188676
8.380249,10.29315,0.2081811,-12.299543
7.17706,9.844979,0.12834933,-9.661112
7.622521,10.418808,0.06383435,-10.789545
6.7606807,10.013677,-0.33076492,-9.908521
7.083502,9.709603,-0.60867393,-9.981441
8.426877,10.710144,0.26757532,-12.325806
7.4200444,10.571383,0.10154012,-9.981658
8.391323,10.44453,0.24100754,-11.526742
8.217776,10.447144,-0.0746694,-12.343441
7.239006,10.3960285,0.17161454,-9.7809
7.4017186,10.00244,0.043403096,-9.84444
7.519786,10.219094,0.010726937,-9.9799795
7.792231,9.875885,-0.13705218,-10.766724
6.7265086,9.585036,-0.09582438,-10.080351
7.3749037,10.110666,0.14780726,-9.718981
6.280389,10.405032,0.016484145,-9.955937
7.433617,9.497031,0.33387208,-9.686848
6.8778234,10.006858,-0.25731105,-10.021534
7.6846533,10.003026,0.48315227,-10.19876
7.6124697,10.530052,0.2822324,-9.9324465
7.8400764,10.427471,-0.68684,-10.512786
7.4055624,10.244458,0.07832299,-9.865213
7.502824,10.770118,0.15224655,-10.006148
8.002164,10.093427,0.19701365,-12.082004
7.968074,10.004882,0.6456617,-12.825988
7.3119087,9.827529,0.22895487,-9.746909
6.735324,10.569903,0.023466492,-10.0067
7.349282,10.656741,0.0033270828,-10.017914
6.6668134,9.801309,-0.6184331,-10.048761
6.70626,9.963756,-0.014470874,-9.972122
8.331175,10.188093,0.41872406,-12.439302
6.936166,9.932415,-0.3201717,-9.724622
7.4648404,10.418876,0.021707479,-9.982521
7.9773574,10.444567,-0.111622036,-11.743098
7.2740707,9.51782,-0.027282223,-9.980829
7.6899652,10.536112,0.0008905473,-9.952638
7.8609686,10.456589,0.22270678,-10.22857
7.403748,10.759124,0.11178831,-10.015013
7.427638,10.57209,-0.000655513,-9.871141
8.220522,10.475157,-0.24224168,-11.407682
7.362568,10.449816,0.23336807,-9.782088
6.978637,10.547455,-0.018470775,-9.884685
6.9253516,10.525257,-0.07610885,-10.0256
7.713259,9.601451,0.57281345,-9.961173
6.5546293,9.76793,-0.13925521,-9.799996
6.957235,9.408498,-0.07710664,-9.64163
7.218889,9.471525,0.14793213,-9.322436
7.224189,9.397939,0.26352713,-10.070568
7.113452,9.560819,-0.6984953,-10.050607
6.702258,9.563418,-1.0673231,-10.085934
7.955063,10.292124,0.25518885,-11.316957
7.859495,10.048369,0.50997066,-10.997708
7.4266214,10.270929,0.017420745,-9.787195
6.732962,9.968403,-0.09353626,-9.935537
8.512401,10.494645,0.10121283,-11.418729
7.579663,10.856285,0.2310812,-9.870964
7.1005416,10.820772,0.1414981,-9.891243
7.040445,9.847424,-0.18554278,-9.945758
7.8377976,9.630195,0.6603694,-11.145992
7.57131,10.232036,0.13324791,-9.831017
7.164794,9.396157,0.2290849,-9.821765
7.4554467,10.360266,-0.12463829,-10.095098
6.9761806,9.90613,-0.40010774,-10.256277
7.0030613,9.884219,-0.26330876,-10.348665
8.512158,10.903783,0.20839232,-11.623884
7.1584477,10.175838,-0.21726078,-10.44507
7.172942,10.307988,-0.33235818,-9.905752
9.152015,11.094626,0.7775295,-12.609233
7.7152624,10.87284,0.32170865,-10.115204
7.232615,9.878256,0.10175561,-9.975396
6.677422,10.512027,0.0062022507,-10.003395
6.9424186,10.773072,0.111728996,-9.948872
8.02357,10.142417,0.57413936,-11.26598
6.834348,9.9152975,-0.15538469,-9.507574
7.3213725,10.218453,0.08473755,-9.991297
6.751534,9.848823,-0.20629895,-9.297091
5.6134825,9.746588,-0.3032435,-9.971505
7.872346,9.875708,0.6336832,-11.166964
7.260986,10.448732,0.111079775,-10.073462
6.562436,9.975226,-0.7543255,-9.950641
7.946849,10.280012,0.5491328,-10.858063
7.304291,9.795578,0.11712171,-9.797753
6.748395,9.317683,-0.010483452,-9.990357
8.032538,10.409533,0.18644568,-11.724948
7.5821133,10.469505,-0.11098894,-9.954828
7.4703336,10.33837,0.2958261,-9.887915
7.002894,10.378301,0.06959371,-10.091169
7.0968423,10.227076,0.1249384,-9.814079
7.1107044,10.47126,0.2649679,-9.918895
7.05383,10.102575,0.2670861,-9.661415
6.820496,9.4893465,-0.1943268,-9.824281
6.826507,10.063108,-0.23382881,-10.137355
6.3487887,9.665956,-0.9527887,-10.112567
6.709622,9.883882,-0.30230957,-10.049227
8.815725,11.011574,0.63229114,-12.941152
8.166565,10.143047,0.6775144,-11.153226
8.012443,10.026573,0.48011786,-11.003729
8.079972,10.333688,0.51070434,-12.1024475
7.2063665,10.237435,-0.29702458,-9.791361
7.59324,10.576366,-0.15186407,-9.960781
6.9306726,10.217566,0.12524128,-9.730498
7.4120483,10.257055,0.28152156,-9.921196
6.631485,10.113002,-0.66227454,-10.007627
6.9173913,10.064183,-0.26630032,-10.149891
6.7865133,9.555727,-0.3059372,-10.008552
7.272998,10.160321,0.009673611,-9.827724
6.960932,10.259726,0.080331884,-10.105907
7.189799,10.682147,-0.32175967,-10.179195
7.98099,9.902478,0.31999013,-12.14717
6.929071,10.315957,-0.043292858,-9.742994
6.9064007,10.045174,0.19097975,-9.58473
6.8154764,10.215895,-0.2621906,-9.982
7.0081325,9.829031,-0.10714633,-10.0887785
6.9450417,10.495073,-0.16325969,-10.021267
7.0919757,10.20175,-0.22818464,-10.073893
7.437334,9.607481,0.17593099,-9.909227
6.9956045,9.993688,-0.12094401,-10.00149
7.1699023,9.605061,-0.015935298,-10.013896
7.448199,10.068942,0.033880755,-10.4440155
7.36462,9.488362,0.22363646,-9.75727
7.20905,10.022873,-0.34963933,-11.161366
7.939547,10.133517,-0.28624916,-11.113726
7.676456,10.616125,0.21552975,-9.935518
7.8001895,10.241504,0.2731369,-10.660424
7.746646,10.070909,-0.15136753,-10.1209955
7.602773,10.251023,-0.20824565,-9.996488
7.3638644,10.26218,0.2953704,-9.795639
7.9861045,10.599855,0.03195639,-10.93965
6.5077696,9.818076,-0.59746385,-10.196512
6.7219167,10.239715,-0.118864045,-9.948982
7.1764836,9.393562,-0.26502848,-9.913978
7.453477,10.389592,-0.09194237,-9.956881
7.5597754,10.311456,-0.0023536282,-10.0981865
7.3220263,10.437122,0.045498647,-9.874787
6.889818,10.290592,-0.081971005,-9.881839
7.194786,10.248687,-0.018795835,-9.656635
6.6921654,10.251715,-0.24235392,-9.914539
7.2847333,9.218445,0.36112502,-9.7795925
7.0415263,9.702694,0.005639756,-10.180265
7.753228,9.847817,0.5684396,-10.279298
8.063442,10.309215,0.3138479,-11.866436
7.7807307,9.895509,0.2940984,-10.531308
7.360767,10.664473,-0.15073782,-9.958725
8.007831,10.448226,0.10967555,-11.714085
7.480245,10.367881,0.060882505,-9.943532
7.7565665,10.020762,0.42500082,-10.257533
7.202865,10.443169,-0.03728026,-9.986873
6.9353924,9.240487,0.14889036,-9.84744
6.6182237,10.114099,-0.00569413,-10.089919
6.786356,9.430215,-0.35392392,-9.96658
7.7332015,10.729644,0.28544754,-10.018142
7.997304,10.232819,0.14676625,-11.765207
7.9891725,10.157215,0.054797437,-11.690599
6.3754034,9.936375,-0.6246942,-10.11446
6.8918333,9.806722,-0.06363023,-10.255845
7.23715,10.342529,0.0011704862,-9.548529
7.3414407,9.921737,0.26586512,-9.760162
6.3648715,9.781148,-0.11646532,-9.942446
8.156076,10.220234,0.022586843,-12.241517
7.654835,10.543742,-0.040457267,-9.89698
6.963458,10.307399,-0.07467296,-9.951958
7.166104,10.168292,0.08547415,-9.795501
8.274534,10.313878,-0.18319939,-11.805545
7.377538,10.206002,0.21482779,-9.824742
6.937361,10.335238,0.02451477,-9.803322
7.5226383,10.5850725,-0.010935004,-10.002301
7.99829,10.5199795,0.2698873,-8.845002
7.117999,10.250348,-0.12670198,-9.997929
7.856865,10.42412,-0.07984232,-10.679384
7.0353827,9.999205,0.06688713,-9.807752
7.023064,9.945234,-0.43966013,-9.951042
6.784201,10.003935,-0.36367476,-10.098164
8.086929,10.53352,-0.16295512,-11.492395
7.5830936,10.544106,0.22631843,-9.957893
6.7390013,10.617901,-0.12232037,-9.993205
7.1019745,10.451924,0.15802108,-10.024517
7.145769,9.698429,-0.64469326,-9.94298
6.852834,10.304127,-0.16666101,-9.912611
6.5799513,9.991277,-0.19591007,-10.235873
7.407346,9.594327,0.4098776,-8.6496725
7.0913825,9.360871,-0.045200076,-9.730041
7.7633953,10.500318,-0.08235324,-10.115401
7.659063,10.8967495,0.100313015,-10.112203
7.656739,10.277194,-0.07319233,-10.1373625
7.033043,9.72583,0.02656442,-9.927622
6.8405843,9.667882,-0.29367736,-9.961237
6.0377374,9.8244915,-0.23249115,-10.067309
8.450032,10.689308,-1.1790099,-12.044604
8.277486,10.427978,0.26491725,-13.861054
8.202263,10.408006,-0.4055413,-12.217589
8.486812,10.924287,0.52653253,-12.036359
7.408636,10.86261,-0.07131106,-9.999015
7.2848043,10.076463,0.12050579,-9.914481
7.4046474,10.430745,0.14316168,-9.9544115
6.680253,9.779359,-0.5558768,-9.91529
6.101341,10.195109,-0.023578782,-9.9571495
6.3147798,9.795599,-0.6549658,-9.978981
6.538693,9.966272,-0.07397503,-10.01503
6.8255773,9.948381,0.15345259,-9.989298
6.593317,10.027571,-1.0073439,-9.929368
6.6098766,10.407366,0.022902604,-9.891916
7.0930953,10.102907,-0.11559404,-10.175662
7.009012,10.726526,0.0035576005,-9.895671
7.120724,10.48104,0.22286054,-10.136425
7.446908,10.396519,0.20231643,-9.825315
6.9200006,9.805991,-0.026791302,-9.779266
7.5422463,10.817982,0.2159906,-10.00585
8.078461,10.450294,0.33214676,-11.928938
7.796929,10.359329,0.04684084,-10.242213
6.9140387,9.617149,-0.3437899,-9.990899
7.9118657,9.85378,0.79847753,-11.855863
6.8026342,10.664232,-0.107654326,-9.996977
7.2718005,10.507872,0.073803425,-9.965159
7.9148254,10.1139765,0.29064798,-11.479593
7.049771,9.890595,0.23519246,-9.8520775
7.1893415,10.272283,-0.049545098,-9.830153
7.103733,8.923431,0.5084296,-9.845185
6.2938566,9.833156,-1.0848639,-9.7447605
7.344231,10.237438,0.14620025,-9.887105
6.803536,9.770295,-0.10327933,-10.008271
6.7097173,9.683278,-0.12948957,-9.965629
7.1372104,10.141478,0.092475526,-10.23165
8.435279,10.578923,-0.42035645,-12.159817
6.9308243,9.770006,-0.7331136,-10.068741
6.9332767,10.305204,0.2619333,-9.900931
7.474908,10.349792,0.763361,-9.938448
7.9375277,10.19013,0.3988779,-10.683936
7.453288,10.198921,-0.5208148,-9.920127
7.6769943,10.135755,-0.0963949,-9.812737
7.8693113,9.972779,0.30428356,-11.435759
7.860376,10.076777,0.08338151,-10.663638
7.779198,10.403077,0.1461206,-10.26773
7.037681,9.1290655,0.3595414,-9.818519
6.677334,10.579441,0.05623306,-9.857666
7.503287,10.358332,0.20019558,-9.928089
6.881217,10.131933,0.073491395,-9.941622
7.0857034,9.748555,0.15919729,-9.868755
6.955554,9.686324,0.13501853,-9.734614
7.3815756,9.627386,0.058580652,-9.806923
7.0531125,9.853635,0.11800527,-9.998755
6.3369746,9.787079,-0.3804441,-9.936666
6.7674007,9.552928,-0.14616257,-9.894406
7.29911,10.012016,0.116482966,-9.928425
7.1493,10.221706,0.13717344,-9.924613
7.187389,10.275793,0.18351775,-9.968924
6.647195,9.912399,-0.28550467,-9.922067
6.6868205,9.640809,-0.018403765,-10.033904
6.6036158,9.946104,0.1795651,-10.23401
7.2845984,10.146408,-0.009875068,-9.919216
7.8147335,10.640884,0.31997868,-9.701412
6.657753,10.413751,-0.34505424,-10.345398
6.784045,9.3279505,-0.12877421,-9.925127
7.178666,10.5727415,0.35569867,-9.902678
7.057308,10.065202,-0.24418664,-9.757185
7.355061,9.702264,0.059717428,-9.740947
7.7160506,9.792866,0.37765354,-10.082493
6.292271,10.0268135,-0.20566142,-10.029995
6.1613836,9.683477,-0.29907176,-10.345018
6.65337,10.221827,-0.27531072,-10.184842
6.6259193,9.241308,-0.065621264,-10.03849
6.8445415,10.119126,-0.17380625,-10.0352335
7.0880165,9.897281,-0.3404519,-10.2835
6.888677,9.987459,0.08919164,-10.088387
7.025046,10.190633,-0.24615203,-9.992371
7.2195597,9.51672,0.16495539,-9.705963
7.4560547,10.442901,0.024948176,-9.83474
8.002794,10.268796,0.3999052,-10.757652
7.114105,9.863177,0.10433017,-9.932133
7.858807,10.2770815,0.14261031,-10.445186
7.7794485,10.730825,0.22932887,-10.436882
7.426001,10.205468,-0.18794557,-10.04614
7.477878,9.774701,0.20990995,-9.914661
7.1825304,10.457416,0.029518822,-9.994306
7.1767764,9.531703,-0.35820666,-9.840171
7.1743536,10.321876,0.17667657,-9.839101
7.2315626,10.39443,-0.012846109,-9.930325
5.755987,9.972122,-0.5014055,-9.964776
6.9789815,9.591013,-0.16817176,-9.732338
7.136204,9.970294,-0.07135492,-10.02901
7.484762,10.594399,0.34839326,-9.97749
7.197701,9.635245,0.32418424,-9.70086
6.210616,9.634035,-0.0077871974,-10.129306
7.1447854,10.692493,0.13980143,-9.961561
9.215756,11.004925,0.68249166,-13.222829
7.640554,10.941831,-0.068749286,-10.0812435
7.979534,10.331923,0.3496395,-11.398724
7.4315877,9.918812,0.12606744,-9.887557
7.3275485,10.69962,-0.057436448,-10.051462
6.4817004,10.305668,-0.40491575,-9.980703
7.2626405,10.250849,0.19003698,-9.9128685
6.7254624,9.499651,-0.1821481,-9.963015
6.9664097,9.670719,0.05216295,-9.918548
7.0135527,9.72394,0.060406417,-9.843055
8.613922,11.014937,-0.036971793,-11.67059
7.828221,9.620098,0.6046897,-11.448708
6.9815135,10.513528,-0.24985461,-9.954671
8.025745,9.973084,0.5552796,-11.770711
7.505062,9.429329,0.4978961,-9.818486
6.778459,10.074261,-0.34298742,-10.051217
8.49661,10.725024,-0.1634632,-11.889853
7.4608335,10.309423,0.007923201,-9.942729
7.098598,10.423096,0.091468886,-9.818094
7.2799687,10.084809,0.10910492,-9.865237
6.9382033,10.058503,-0.3712259,-10.100261
6.926834,10.298716,-0.3383976,-9.867041
7.605316,9.764298,0.14719942,-9.951341
6.358098,9.683775,-0.36791235,-10.393606
7.4720225,10.015541,0.12394958,-9.93331
7.7121363,9.906436,0.23919314,-10.029906
8.288196,10.155125,0.46209615,-12.224679
7.8157115,10.44303,0.18307473,-10.172446
7.473556,10.809412,-0.13273776,-10.011537
7.35973,9.517136,-0.44321936,-9.914455
6.454645,9.807789,-0.22427562,-10.027224
7.229507,9.071829,0.50800633,-9.702625
6.099679,10.375339,-0.3038866,-10.073496
8.269948,10.204811,0.5042592,-12.4090605
7.16632,10.258826,0.11518909,-9.946315
7.4434266,9.844166,0.32102096,-9.74763
6.629464,9.871386,-0.27339774,-9.791193
7.163071,9.578747,-0.22998485,-10.051249
7.286197,9.401159,-0.5044962,-9.665749
7.1021366,10.13348,-0.02310467,-9.864476
7.4873867,10.132994,0.20504977,-10.1364155
7.2670007,9.623944,0.21848845,-10.012931
6.6454215,9.464236,-0.14816338,-9.999017
7.215079,10.47018,0.06836188,-9.958571
6.74028,10.223957,-0.16315268,-9.919986
6.843836,9.7620945,-0.5732018,-10.172233
7.850849,10.1663,0.46045706,-11.679929
7.242813,10.438071,-0.014787945,-9.89454
7.240382,9.670248,0.16326061,-9.967211
7.9855704,10.09486,-0.3359719,-11.743847
7.32791,9.48217,0.42214075,-9.60367
6.4718957,9.762585,-0.20591779,-10.107333
8.068806,10.207501,0.064164475,-11.655739
7.1945043,10.414861,0.3200774,-9.877045
7.494964,9.727988,0.34998682,-9.776862
7.3032384,9.187248,0.043322835,-9.858526
6.426897,9.527498,-0.13398266,-9.825188
7.086586,10.232672,-0.11271008,-10.259563
8.001765,10.241728,0.024042431,-11.889738
7.224183,9.850446,0.2002308,-9.588902
7.346452,9.897761,0.1716809,-9.754234
6.6972995,10.111376,-0.12755843,-10.572131
6.629598,10.296732,0.10086957,-10.296144
7.3255825,10.629123,0.32012188,-9.877693
8.311599,10.519214,0.31567842,-12.333297
8.183824,10.37227,0.013022045,-14.426636
8.391323,10.677611,0.47662154,-12.107363
7.0315013,10.178891,0.1805292,-10.544414
8.057505,9.936558,-0.21317579,-12.353539
7.429311,10.612208,0.47683603,-9.96377
7.195087,10.651036,0.006578135,-10.244458
7.307208,10.176324,0.2881945,-9.810341
7.2950716,10.409581,-0.3166755,-9.93793
8.062302,10.488898,0.09198624,-11.613993
7.3797584,10.415559,0.41400814,-9.729452
6.633323,10.448151,-0.057395205,-9.88189
7.263498,10.587836,0.20604597,-11.382806
7.0138993,9.43938,0.37240008,-9.903314
7.619799,9.942957,0.06650302,-10.10631
6.6849556,10.672831,0.06680706,-9.978932
6.7377744,10.32718,0.19276269,-9.882436
6.047846,10.236277,-0.67582226,-9.902277
6.70939,9.665594,-0.723841,-10.047593
7.037609,10.307646,0.21141136,-9.79114
6.892377,9.957811,-0.28109705,-10.214375
6.4458947,10.075918,-0.19833563,-10.234922
7.8266025,10.391566,-0.41131693,-11.059699
8.266159,10.775471,0.013823528,-11.38484
7.8045697,10.525419,0.28384027,-10.002262
8.363487,10.406281,0.4442736,-11.432216
7.100824,10.346623,-0.08443063,-10.1305485
6.9469066,9.566732,-0.16539785,-10.181573
7.0357842,10.131117,0.21714525,-9.564827
7.4620433,10.451118,0.090272754,-10.107079
7.040193,10.332892,-0.29293576,-11.201818
7.169239,9.991338,0.20328961,-10.239612
7.9399843,10.361363,-0.16959438,-10.668477
7.474699,9.987493,0.18733944,-10.044981
7.1973023,9.954008,-0.009631377,-10.340741
7.1006346,10.396357,0.061621632,-10.834786
6.8634763,9.895793,-0.053946484,-9.905493
7.4511843,10.124538,0.3457981,-9.858254
7.298413,9.770821,0.18660972,-9.868076
7.1127124,9.82844,-0.34385872,-10.259133
7.246804,10.627873,0.11767918,-10.855127
7.564955,10.274355,0.20800087,-10.251971
6.9882646,10.832128,0.2962489,-9.988328
6.992796,10.120616,-0.050540026,-9.897023
7.47446,10.149994,0.33962977,-10.106249
6.8224297,9.923721,0.11817484,-10.082516
8.2717,10.570463,0.03911886,-12.313092
7.822938,10.487756,-0.3156244,-10.279332
8.141197,10.199267,0.043738723,-11.5684595
8.311562,10.649346,0.3289799,-11.829414
7.243917,9.952739,0.05440014,-10.065193
7.3299003,9.337706,0.757847,-9.8058405
7.184589,10.377826,0.14932822,-9.602624
8.098332,10.136533,0.5048508,-11.932988
6.0002728,9.828621,-0.95664245,-11.087274
6.771749,9.482731,-0.5446442,-9.9562645
7.2728367,9.683931,0.19624041,-10.273328
7.2535925,10.440229,0.050083928,-9.934694
7.00854,10.138183,0.063096024,-9.936214
7.3857265,10.323692,0.16651142,-9.856348
7.271167,10.357889,-0.010334365,-10.113763
7.40445,9.770929,0.13575575,-9.616822
8.458744,10.738802,0.12461301,-12.876904
7.451341,9.928022,0.08958456,-10.835736
7.238773,10.272805,-0.28000864,-10.002606
7.558293,10.415918,-0.04790565,-9.940201
8.137485,10.14066,-0.60819125,-12.643511
6.4156456,9.734444,-0.42958713,-10.407986
6.469314,10.447746,-0.038211104,-9.937929
6.8173146,10.31777,0.08683401,-9.855252
6.910378,10.460052,-0.39716986,-10.269278
8.006164,10.018197,0.7738837,-11.316006
8.118988,9.950517,0.48759723,-12.139475
6.843271,9.639435,0.055260293,-9.787875
7.091446,10.553081,0.28744406,-9.983789
6.939679,10.539921,0.27275625,-9.638961
6.824103,9.777184,-0.43325114,-10.330142
7.522763,10.046217,-1.1825659,-12.167331
6.3387365,9.988394,-0.6347331,-10.992329
8.241393,10.147427,0.58749545,-12.418202
7.9025254,9.904862,0.196046,-11.940462
8.544594,10.604884,0.5928403,-13.682019
7.7131267,10.538726,0.2565176,-10.140894
7.849044,10.057555,0.6096116,-10.512868
7.5969014,10.738823,0.025487447,-9.923993
7.008897,10.26819,0.14502901,-10.56018
6.944296,10.675977,0.06547981,-10.057202
7.0678935,10.641527,0.2973846,-9.870406
8.163085,10.017632,0.12686257,-12.569069
7.6593065,10.009619,0.24271995,-9.992199
7.719209,10.427925,0.21270998,-9.840008
7.761858,10.230524,-0.04442576,-10.220294
7.8930955,10.401225,0.22759183,-11.794237
6.928601,9.920419,-0.14705238,-9.40163
7.7180367,10.553838,0.24573395,-9.95776
7.5644827,10.578702,0.4154498,-9.787686
7.1925306,10.7375765,0.09685985,-9.900745
7.299081,9.741654,-0.20608814,-9.897213
8.030929,9.641054,0.5173454,-11.796938
8.043246,9.8378105,0.61047053,-12.17513
7.308456,10.681418,0.08255569,-10.6800995
7.5348744,10.14159,0.15522686,-10.046507
7.415658,10.7388,0.12944373,-10.01514
7.523798,10.092715,0.22059533,-9.7464485
7.4375954,9.477181,0.05730898,-9.82157
6.82162,10.36033,-0.040940393,-9.994233
6.863439,9.949471,0.047642875,-9.824609
6.639298,10.411349,0.05225756,-10.12408
7.6124763,10.749623,0.09572614,-9.847499
6.4441166,9.965122,-0.593977,-11.270426
7.7302094,10.362146,0.019087736,-10.087805
7.530712,10.288276,0.08720011,-11.017741
7.0857964,9.874803,0.101871386,-10.090825
5.9087563,9.892016,-0.9750841,-10.36963
6.779793,9.67231,-0.27698374,-10.151539
7.154924,10.05215,0.20137677,-9.996401
7.11125,9.709402,-0.16435115,-10.041578
7.076462,9.758047,0.05472387,-10.127482
7.620799,9.967977,0.37847343,-10.050583
6.8760204,9.928501,-0.19433767,-10.059202
7.246189,9.334995,0.14680952,-10.055922
6.0985584,9.889701,-1.1108419,-10.346749
7.1136613,10.153653,0.14825954,-9.903827
7.4409914,10.131435,0.11627386,-10.130064
6.9024405,9.650855,-0.0541415,-10.09606
7.5305347,10.65146,0.17159095,-10.003445
7.323027,10.672298,-0.00908294,-10.260926
7.9349866,10.544641,-0.27609685,-11.704821
6.173921,9.95341,-0.30683544,-10.446484
6.7217298,9.693959,0.012130126,-10.484079
6.787153,9.7177925,-0.094657406,-9.614227
7.2748656,9.66436,-0.2992642,-10.729394
6.3358617,10.022429,-0.16606559,-10.1151905
7.047174,9.8222,-0.07274935,-10.200446
7.402118,11.045951,0.088747725,-10.316187
7.055911,10.511737,0.20834804,-9.992796
6.4019346,9.805894,0.027456565,-9.871765
6.7678676,9.880534,-0.15651563,-10.62718
7.028836,10.363667,-0.12313678,-10.308261
7.113432,10.649061,-0.017869014,-9.912664
7.423543,10.213981,0.13741942,-9.765476
6.7351456,9.648525,-0.028926618,-10.033245
5.8691664,9.547773,0.12430686,-10.348457
6.9009027,10.509949,0.08962904,-9.97658
7.1925573,10.331761,-0.14760213,-10.387186
6.5842,10.019107,0.3027147,-9.611452
7.352841,10.107632,0.17842413,-10.042086
7.53451,9.675848,0.4847585,-9.9488125
7.2672353,10.7954855,0.3218505,-9.89081
8.253835,11.154518,0.51521635,-9.377001
7.849461,10.590877,-0.09114436,-10.161583
6.5032573,9.725054,0.12313584,-10.21314
7.443843,10.350784,-0.19570328,-11.241689
8.326794,10.326901,0.47917432,-12.308737
6.904366,10.047573,0.15194967,-10.13904
7.323475,9.419883,0.49053127,-9.948761
6.7851877,9.765301,-0.121726155,-10.196704
6.410605,9.561531,-0.6738382,-9.967429
6.281134,10.087456,-0.31334266,-10.3238125
7.310158,9.849261,-0.13861334,-10.05382
7.5948606,10.642062,0.1845749,-10.099925
7.772318,10.483436,0.39907932,-10.038547
7.5556674,10.259648,0.10407387,-10.013646
7.850203,10.456091,0.33809125,-10.466234
7.2875023,10.359706,0.2990715,-9.830642
6.582909,9.627162,-0.20876314,-9.993585
6.2390666,9.48269,-0.8050953,-9.851951
7.3144064,9.272954,0.074044965,-9.663188
7.139222,9.710535,-0.6810006,-10.06095
7.4832153,10.326872,0.14599606,-9.972202
7.3951964,10.611466,0.1475557,-9.985109
7.1410837,9.902663,-0.16754945,-9.864029
7.2202616,10.571674,0.0786251,-9.918617
7.071041,9.333066,0.10250606,-10.12353
6.560025,10.29149,-0.085135356,-9.930783
7.190464,10.365256,0.13067186,-10.099047
6.5093627,10.421885,-0.4000583,-10.276911
6.8413553,10.746462,0.05838174,-9.9396
8.302744,10.2633505,-0.111074336,-12.195124
7.858359,10.46556,0.06590558,-10.325942
7.6337895,10.407791,-0.30305403,-10.017313
6.8166337,10.331776,-0.124150865,-9.819758
